Geneid,SRR21043407,SRR21043572,SRR21043958,SRR21043816,SRR21043814,SRR21043817
ENSG00000197487,0,0,0,0,0,0
ENSG00000118004,1,0,0,0,0,0
ENSG00000118518,105,69,61,64,119,57
ENSG00000225805,0,0,0,0,0,0
ENSG00000148341,4,3,6,3,2,1
ENSG00000204385,0,0,0,0,3,0
ENSG00000186716,469,454,350,355,473,302
ENSG00000006377,0,0,0,0,0,0
ENSG00000145087,0,0,0,0,0,0
ENSG00000144057,0,0,0,0,0,0
ENSG00000107758,199,141,218,88,149,84
ENSG00000066136,89,98,89,97,104,72
ENSG00000148057,3,4,2,1,3,7
ENSG00000133703,9,2,1,5,1,4
ENSG00000128626,73,44,64,57,73,45
ENSG00000159961,1,0,0,0,0,0
ENSG00000227500,77,33,55,46,61,50
ENSG00000064490,16,9,23,4,12,6
ENSG00000102181,179,130,173,141,126,83
ENSG00000141194,0,0,0,3,1,0
ENSG00000182070,0,0,0,0,0,0
ENSG00000135549,29,28,28,12,12,3
ENSG00000179292,0,0,0,0,0,0
ENSG00000150867,250,216,131,133,178,134
ENSG00000107890,19,7,25,8,14,14
ENSG00000164715,2,5,4,0,2,2
ENSG00000154269,0,0,1,0,0,1
ENSG00000171608,28,25,29,11,13,7
ENSG00000105647,402,402,391,252,296,314
ENSG00000242550,0,0,0,0,0,0
ENSG00000196923,3,10,13,12,4,7
ENSG00000179222,134,93,178,77,92,69
ENSG00000126878,181,213,168,198,212,160
ENSG00000231192,0,1,0,1,0,0
ENSG00000148908,367,295,290,289,394,227
ENSG00000168040,11,18,29,10,22,14
ENSG00000100578,111,106,121,43,71,63
ENSG00000156675,139,148,98,89,137,103
ENSG00000084636,57,49,82,24,45,46
ENSG00000092758,0,0,0,0,0,0
ENSG00000049089,45,35,35,42,84,54
ENSG00000144810,0,0,0,0,0,0
ENSG00000157873,1,0,0,0,0,0
ENSG00000136868,184,257,188,114,149,149
ENSG00000170419,0,1,0,0,0,0
ENSG00000156273,37,12,15,20,13,6
ENSG00000109576,1,8,9,4,6,5
ENSG00000266094,12,14,21,20,23,11
ENSG00000138162,63,58,49,43,68,37
ENSG00000138286,20,14,18,10,15,11
ENSG00000137494,1,1,1,1,1,6
ENSG00000152092,0,0,0,0,0,0
ENSG00000160221,527,454,614,376,532,334
ENSG00000141503,26,30,21,16,19,26
ENSG00000179593,0,0,0,0,0,0
ENSG00000161905,31,33,33,45,42,23
ENSG00000135917,0,0,0,0,0,1
ENSG00000139352,483,311,540,183,132,113
ENSG00000091879,0,0,0,0,0,0
ENSG00000204025,0,0,0,0,0,0
ENSG00000171208,3,5,4,0,0,1
ENSG00000203783,0,0,0,0,0,0
ENSG00000048162,29,35,19,34,29,22
ENSG00000180992,196,244,223,114,129,109
ENSG00000111729,2,5,0,3,1,3
ENSG00000105122,0,0,0,0,3,1
ENSG00000140093,0,0,0,0,2,0
ENSG00000127995,83,33,69,39,61,43
ENSG00000062370,22,7,19,16,15,9
ENSG00000153044,197,136,147,56,98,46
ENSG00000116922,58,70,100,50,53,35
ENSG00000138617,20,23,29,11,18,12
ENSG00000046647,15,26,27,13,19,24
ENSG00000172830,61,90,42,48,80,65
ENSG00000166704,31,2,36,12,24,11
ENSG00000155324,32,31,45,14,35,22
ENSG00000163935,32,30,57,25,35,28
ENSG00000006704,299,322,342,226,354,230
ENSG00000170476,0,0,0,0,0,0
ENSG00000140519,6,4,9,6,8,10
ENSG00000110713,147,103,190,69,114,82
ENSG00000138646,8,6,6,4,6,5
ENSG00000119396,344,387,285,274,325,265
ENSG00000198182,101,72,120,51,69,62
ENSG00000176155,28,34,32,17,30,19
ENSG00000134313,66,62,54,69,77,61
ENSG00000166669,45,34,65,31,49,33
ENSG00000168827,180,179,115,164,225,158
ENSG00000101280,0,5,5,2,0,0
ENSG00000149201,0,0,0,0,1,2
ENSG00000170091,1,0,0,0,0,0
ENSG00000006047,38,22,32,14,19,10
ENSG00000078967,39,47,28,18,33,22
ENSG00000103599,39,26,50,11,22,17
ENSG00000196363,72,73,54,29,73,49
ENSG00000165724,570,379,549,444,578,382
ENSG00000160714,306,375,228,310,347,261
ENSG00000166326,589,599,250,397,595,424
ENSG00000019995,260,131,197,116,229,151
ENSG00000174343,0,1,1,0,0,0
ENSG00000124194,0,0,0,0,2,0
ENSG00000184206,0,0,0,0,1,0
ENSG00000150628,0,0,0,0,0,0
ENSG00000186517,1,2,0,1,5,0
ENSG00000116809,84,65,97,39,58,47
ENSG00000120253,4,0,4,4,4,4
ENSG00000151923,1065,814,862,755,932,666
ENSG00000164241,6,7,1,4,5,1
ENSG00000275066,72,47,54,31,54,50
ENSG00000113327,0,0,0,0,0,0
ENSG00000137942,85,118,40,57,68,59
ENSG00000163288,0,0,0,0,0,0
ENSG00000156858,33,23,20,20,41,28
ENSG00000125319,3,0,3,1,0,0
ENSG00000158528,12,7,5,9,14,8
ENSG00000127328,63,51,81,32,50,38
ENSG00000167920,38,31,27,17,45,28
ENSG00000054282,16,14,15,11,10,13
ENSG00000214530,2305,1895,2237,1902,2140,1582
ENSG00000120694,764,628,654,558,850,597
ENSG00000142961,2,0,3,5,5,3
ENSG00000056972,97,88,59,67,95,60
ENSG00000141127,50,84,51,33,53,49
ENSG00000047936,0,0,1,0,0,0
ENSG00000143891,1,3,1,0,2,4
ENSG00000204815,6,1,4,2,3,3
ENSG00000105287,26,22,33,23,43,22
ENSG00000114480,226,233,215,125,223,173
ENSG00000115241,13,4,5,4,11,6
ENSG00000261456,3,2,5,0,3,5
ENSG00000175065,0,0,0,0,0,0
ENSG00000188878,1,6,10,2,9,4
ENSG00000114735,81,51,89,47,63,49
ENSG00000117472,31,41,49,32,55,45
ENSG00000197565,0,3,1,4,1,1
ENSG00000160094,63,39,53,45,60,47
ENSG00000183185,0,0,0,0,0,0
ENSG00000172995,2,0,0,0,0,1
ENSG00000177854,3,3,8,4,3,0
ENSG00000128641,40,62,46,28,69,63
ENSG00000198673,0,0,1,0,0,0
ENSG00000166689,176,117,201,136,191,143
ENSG00000170484,0,0,0,0,0,0
ENSG00000061794,158,172,102,125,150,146
ENSG00000138621,120,122,155,68,126,104
ENSG00000182272,60,52,57,35,56,35
ENSG00000091181,0,0,0,0,1,0
ENSG00000197837,83,88,75,57,79,54
ENSG00000149300,6,2,3,5,12,2
ENSG00000278705,84,80,56,31,58,28
ENSG00000235098,0,0,0,0,0,0
ENSG00000274618,131,96,117,44,108,68
ENSG00000175895,778,617,620,637,899,668
ENSG00000215045,2,5,6,5,2,2
ENSG00000177694,47,45,45,35,37,29
ENSG00000077684,1,1,0,0,0,0
ENSG00000125498,0,0,0,0,0,0
ENSG00000231738,0,0,0,0,0,0
ENSG00000117016,1,2,3,2,5,2
ENSG00000179364,182,109,145,90,148,115
ENSG00000027644,0,0,0,0,0,0
ENSG00000141401,34,26,29,18,33,22
ENSG00000175595,28,21,24,22,31,17
ENSG00000178568,146,75,244,77,119,102
ENSG00000167525,11,18,13,13,23,8
ENSG00000161594,1,0,0,1,1,1
ENSG00000188706,313,244,481,169,246,155
ENSG00000172922,97,95,134,78,91,66
ENSG00000118263,9,7,7,6,4,5
ENSG00000173262,23,14,29,1,9,4
ENSG00000132122,5,4,8,4,4,0
ENSG00000198885,0,0,0,0,0,1
ENSG00000139990,224,217,241,130,200,159
ENSG00000154997,0,1,1,0,0,0
ENSG00000162654,1,3,1,0,0,0
ENSG00000158246,4,0,4,2,2,2
ENSG00000198796,0,0,0,0,0,0
ENSG00000182732,104,66,179,55,142,85
ENSG00000141076,131,78,108,65,130,53
ENSG00000186001,164,160,167,111,175,134
ENSG00000099910,48,57,66,49,61,42
ENSG00000171988,186,158,220,99,150,105
ENSG00000020181,4,4,7,2,2,1
ENSG00000135637,18,11,24,12,22,7
ENSG00000164751,2,4,3,3,5,1
ENSG00000184384,1,0,0,0,2,1
ENSG00000132153,76,99,95,57,62,59
ENSG00000180357,252,178,311,128,169,151
ENSG00000108515,18,11,20,7,10,17
ENSG00000103365,195,188,179,109,170,128
ENSG00000170037,256,207,196,105,158,142
ENSG00000196843,1,3,2,4,1,3
ENSG00000185973,53,36,43,26,41,35
ENSG00000175470,440,246,319,245,418,226
ENSG00000105732,16,14,11,10,19,6
ENSG00000128791,282,158,167,217,259,142
ENSG00000059378,45,57,32,82,40,21
ENSG00000175455,14,15,8,9,3,12
ENSG00000163875,331,413,306,246,387,314
ENSG00000127080,16,11,14,8,11,5
ENSG00000132423,1,1,4,0,1,3
ENSG00000100294,15,11,11,9,9,9
ENSG00000136144,16,20,26,10,7,17
ENSG00000130749,477,78,297,365,444,338
ENSG00000118965,165,154,186,94,115,81
ENSG00000176928,19,19,23,31,24,17
ENSG00000117322,0,0,0,1,0,0
ENSG00000134138,21,16,23,9,22,17
ENSG00000116786,133,87,133,89,98,69
ENSG00000183647,29,30,29,4,24,18
ENSG00000162415,7,20,9,9,12,10
ENSG00000101203,2,4,2,0,0,1
ENSG00000109118,145,171,148,126,156,122
ENSG00000077454,28,50,45,22,35,30
ENSG00000143924,5,10,8,1,6,7
ENSG00000164197,28,27,41,15,28,8
ENSG00000169509,0,0,0,0,0,0
ENSG00000181350,0,0,1,0,2,0
ENSG00000254585,0,1,0,0,0,2
ENSG00000103154,0,0,2,0,2,1
ENSG00000107104,10,3,2,4,5,6
ENSG00000014914,24,36,35,14,18,22
ENSG00000196981,18,14,10,12,12,7
ENSG00000143627,0,0,0,0,0,0
ENSG00000196277,0,0,0,0,0,0
ENSG00000230549,3,0,4,1,8,2
ENSG00000113263,0,0,0,0,0,0
ENSG00000204381,0,0,0,0,0,0
ENSG00000162344,0,0,0,0,0,0
ENSG00000197429,170,164,246,112,141,97
ENSG00000225327,0,0,1,0,3,0
ENSG00000173264,15,13,18,11,14,12
ENSG00000183844,0,0,0,1,0,0
ENSG00000135355,0,0,0,0,0,0
ENSG00000205670,10,5,1,5,6,0
ENSG00000182362,36,8,12,21,18,15
ENSG00000163291,53,36,51,25,63,37
ENSG00000016864,29,55,53,27,22,40
ENSG00000149548,6,2,6,0,3,2
ENSG00000197713,38,45,34,31,33,29
ENSG00000166352,2,9,1,1,5,3
ENSG00000120337,0,0,0,0,0,0
ENSG00000184922,3,1,0,1,1,4
ENSG00000127920,0,0,1,0,0,0
ENSG00000086570,0,0,0,0,0,0
ENSG00000099998,0,0,0,0,0,0
ENSG00000256043,1,9,7,1,6,1
ENSG00000076716,144,117,88,112,192,109
ENSG00000172208,0,0,0,0,0,0
ENSG00000155511,0,0,0,0,0,0
ENSG00000167861,243,276,280,173,264,223
ENSG00000122547,10,2,19,3,7,5
ENSG00000188779,0,0,2,1,0,0
ENSG00000176979,0,0,0,0,1,0
ENSG00000151715,21,8,13,11,28,12
ENSG00000150773,2,0,2,0,2,0
ENSG00000125850,51,51,75,43,43,32
ENSG00000240053,156,138,209,83,132,94
ENSG00000148143,19,19,24,7,11,6
ENSG00000126461,507,615,437,491,488,413
ENSG00000074527,9,15,12,7,10,18
ENSG00000055211,365,279,311,253,370,204
ENSG00000163762,0,0,0,0,1,4
ENSG00000176294,1,0,1,0,2,2
ENSG00000160307,0,0,0,0,0,0
ENSG00000178734,0,1,0,1,6,2
ENSG00000060762,30,33,16,14,20,12
ENSG00000182256,0,0,0,1,2,0
ENSG00000175564,5,3,6,2,5,5
ENSG00000185722,289,232,328,197,243,180
ENSG00000177888,604,475,557,390,503,313
ENSG00000197256,31,25,52,16,42,23
ENSG00000165533,235,216,249,143,240,154
ENSG00000256771,33,12,10,12,13,8
ENSG00000139549,0,1,1,0,3,3
ENSG00000143889,559,410,465,372,559,371
ENSG00000178460,12,6,7,1,5,2
ENSG00000146453,4,1,0,1,2,2
ENSG00000100324,2,2,2,5,4,0
ENSG00000148154,610,494,606,360,494,347
ENSG00000213694,107,73,64,87,149,99
ENSG00000099940,12,12,17,12,32,17
ENSG00000164100,0,0,0,2,0,0
ENSG00000065054,209,202,114,218,348,229
ENSG00000091164,16,12,17,9,6,5
ENSG00000106689,2,6,2,1,0,2
ENSG00000161920,52,43,31,46,71,49
ENSG00000007516,103,65,92,76,90,69
ENSG00000104760,0,0,0,0,0,0
ENSG00000110203,2,2,3,0,0,1
ENSG00000136536,812,621,896,478,766,491
ENSG00000138468,491,357,531,232,397,233
ENSG00000128564,40,36,43,47,62,30
ENSG00000138669,1,1,3,0,1,3
ENSG00000162645,68,94,32,44,63,66
ENSG00000198218,476,469,642,255,404,313
ENSG00000170627,0,0,0,0,0,0
ENSG00000125753,215,184,214,186,268,178
ENSG00000132356,131,126,132,99,93,71
ENSG00000215356,0,0,0,0,0,0
ENSG00000137434,11,1,4,2,6,2
ENSG00000204511,0,0,0,0,0,0
ENSG00000188766,1,2,2,2,0,1
ENSG00000188771,0,0,0,0,0,0
ENSG00000136110,0,0,0,0,0,0
ENSG00000006611,0,0,1,0,0,0
ENSG00000125798,0,0,0,0,0,0
ENSG00000203837,0,0,0,0,1,0
ENSG00000103145,44,74,48,60,56,48
ENSG00000177192,130,100,109,60,88,53
ENSG00000161031,0,0,2,1,1,0
ENSG00000130755,0,1,0,0,0,1
ENSG00000156735,35,20,37,37,57,31
ENSG00000103485,150,159,213,118,154,132
ENSG00000116209,976,696,854,813,1036,683
ENSG00000135063,54,20,28,28,34,7
ENSG00000129255,83,80,79,86,97,86
ENSG00000108587,191,174,116,110,148,99
ENSG00000108588,1149,1056,1258,652,1035,836
ENSG00000135625,0,1,0,0,0,0
ENSG00000158023,32,19,25,26,21,13
ENSG00000151948,2,0,0,0,0,1
ENSG00000136099,60,54,91,55,71,43
ENSG00000168792,2,3,1,3,3,2
ENSG00000256235,1,2,0,0,0,0
ENSG00000145888,0,1,0,0,0,0
ENSG00000165863,18,23,32,14,31,19
ENSG00000169704,1,0,0,0,0,0
ENSG00000101347,23,9,12,28,21,17
ENSG00000089163,2,2,1,0,6,1
ENSG00000117643,41,37,26,22,29,34
ENSG00000102699,201,149,190,152,177,130
ENSG00000118557,0,0,0,1,0,0
ENSG00000106524,110,92,136,50,85,77
ENSG00000092964,67,69,83,39,46,29
ENSG00000241258,57,39,38,23,44,32
ENSG00000106823,2,0,0,0,1,2
ENSG00000144476,51,50,75,40,34,23
ENSG00000070444,6,6,6,5,6,4
ENSG00000088682,196,191,156,136,146,136
ENSG00000103544,561,335,596,340,476,357
ENSG00000117616,402,349,338,272,441,290
ENSG00000204501,0,0,1,0,0,0
ENSG00000132405,390,303,492,238,328,230
ENSG00000169877,0,0,0,2,1,0
ENSG00000138095,1599,1055,1325,898,1343,827
ENSG00000153561,4,4,2,2,4,0
ENSG00000270757,115,85,71,63,119,65
ENSG00000172602,8,8,9,6,9,4
ENSG00000164366,38,25,23,27,33,35
ENSG00000106113,0,1,0,0,0,1
ENSG00000166987,120,150,127,116,166,108
ENSG00000150712,58,68,42,43,61,53
ENSG00000065802,35,37,33,17,33,24
ENSG00000136147,5,4,6,3,1,7
ENSG00000164221,9,15,13,11,7,1
ENSG00000162542,83,67,88,62,80,68
ENSG00000186146,0,0,0,0,0,0
ENSG00000135723,38,36,27,11,28,18
ENSG00000156239,16,25,10,12,13,12
ENSG00000104112,1,0,2,0,2,0
ENSG00000100038,26,51,42,30,32,32
ENSG00000175505,1,1,4,0,4,1
ENSG00000149050,0,0,0,0,0,0
ENSG00000132661,35,46,36,30,38,24
ENSG00000150455,1,3,0,0,3,2
ENSG00000198173,0,1,0,1,1,0
ENSG00000089048,161,188,104,122,161,123
ENSG00000110063,54,79,35,38,53,42
ENSG00000117155,84,86,80,55,70,60
ENSG00000047056,171,142,131,115,181,98
ENSG00000196381,0,0,0,0,0,1
ENSG00000081087,385,241,302,297,360,184
ENSG00000088298,10,9,7,9,1,4
ENSG00000182013,0,0,0,0,0,0
ENSG00000137269,97,109,77,75,91,90
ENSG00000188641,1,1,4,5,3,0
ENSG00000162398,0,0,0,0,0,0
ENSG00000162437,2,11,8,6,5,4
ENSG00000105429,11,3,19,9,9,13
ENSG00000171132,139,134,224,56,94,59
ENSG00000161652,0,0,0,0,0,0
ENSG00000182791,0,0,0,0,0,0
ENSG00000085982,11,13,11,5,9,17
ENSG00000088727,0,1,1,0,0,0
ENSG00000144668,0,0,2,0,0,0
ENSG00000184867,476,391,422,296,458,277
ENSG00000161638,1,1,0,0,0,1
ENSG00000164171,10,8,6,6,6,4
ENSG00000146112,45,42,21,23,31,20
ENSG00000134243,284,309,343,193,291,211
ENSG00000137393,18,20,26,22,28,29
ENSG00000049249,0,0,1,1,0,2
ENSG00000152670,0,0,0,0,0,0
ENSG00000061918,10,8,7,10,17,5
ENSG00000185813,8,7,11,6,13,7
ENSG00000140632,276,308,292,253,296,234
ENSG00000158859,0,0,0,0,0,0
ENSG00000082684,0,0,0,1,2,0
ENSG00000140022,89,75,115,65,115,88
ENSG00000168556,137,109,125,85,99,77
ENSG00000151116,154,69,99,67,156,90
ENSG00000164299,1,2,1,0,2,0
ENSG00000145879,0,0,0,0,0,0
ENSG00000128346,0,0,0,0,0,0
ENSG00000163202,0,0,0,0,0,0
ENSG00000138308,0,1,0,0,0,0
ENSG00000137409,252,254,282,154,240,182
ENSG00000173041,165,107,220,98,98,55
ENSG00000114626,2,1,5,3,9,2
ENSG00000164620,10,11,26,6,11,5
ENSG00000185888,0,0,0,1,0,0
ENSG00000274349,14,8,6,7,10,6
ENSG00000049239,3,5,7,1,6,2
ENSG00000162576,0,0,0,0,0,0
ENSG00000134759,5696,4385,7634,3213,4477,3266
ENSG00000125931,3,2,0,1,2,0
ENSG00000154710,57,38,37,16,39,34
ENSG00000174899,0,3,0,0,6,1
ENSG00000198765,0,0,0,0,0,2
ENSG00000137965,1,1,0,4,1,1
ENSG00000135905,7,19,13,10,13,9
ENSG00000163900,85,106,141,70,105,82
ENSG00000250565,6,13,9,10,16,11
ENSG00000134146,166,123,139,95,112,91
ENSG00000164758,21,20,30,20,25,13
ENSG00000237190,2,2,6,2,4,2
ENSG00000250722,0,1,0,3,2,2
ENSG00000166938,137,51,69,85,124,84
ENSG00000173442,32,28,35,26,42,28
ENSG00000126882,30,25,25,14,21,30
ENSG00000196184,0,0,0,0,0,0
ENSG00000144045,4,3,7,8,2,4
ENSG00000088881,0,0,1,0,2,3
ENSG00000118292,13,19,13,10,17,11
ENSG00000180979,53,37,25,21,36,28
ENSG00000111262,0,2,0,0,0,0
ENSG00000177023,0,0,0,0,0,0
ENSG00000141002,229,245,241,158,221,170
ENSG00000023228,119,84,161,56,87,77
ENSG00000084710,28,32,61,21,30,23
ENSG00000171155,171,159,106,154,213,149
ENSG00000163755,517,398,388,312,525,379
ENSG00000170271,0,0,3,0,4,0
ENSG00000137968,0,0,0,1,2,0
ENSG00000173275,59,38,40,28,47,35
ENSG00000068784,5,1,2,1,3,0
ENSG00000206072,0,0,0,0,0,0
ENSG00000112659,26,10,18,17,22,21
ENSG00000177556,185,185,152,170,244,184
ENSG00000132359,29,21,23,9,16,11
ENSG00000198203,6,1,4,1,2,3
ENSG00000181418,2,4,5,2,1,2
ENSG00000158077,0,0,0,0,0,0
ENSG00000182261,1,0,0,1,0,0
ENSG00000154153,129,103,132,121,196,95
ENSG00000117519,0,0,0,0,0,0
ENSG00000137101,0,0,0,0,0,1
ENSG00000092009,0,0,0,0,0,1
ENSG00000141526,2,1,6,4,2,1
ENSG00000073464,16,10,16,6,12,13
ENSG00000081320,73,56,109,46,57,39
ENSG00000008311,5,2,1,1,4,4
ENSG00000147324,50,48,77,39,58,47
ENSG00000164695,15,22,5,13,6,8
ENSG00000119508,1,6,5,9,8,7
ENSG00000119283,1,1,0,0,1,0
ENSG00000072832,0,0,0,0,0,0
ENSG00000197006,880,768,659,659,956,578
ENSG00000019505,0,0,0,0,0,1
ENSG00000197566,10,9,13,14,10,11
ENSG00000135972,489,351,359,258,368,259
ENSG00000140839,4,5,4,1,3,6
ENSG00000116337,4,0,3,2,3,2
ENSG00000184949,44,26,41,17,15,22
ENSG00000253457,0,0,0,0,0,0
ENSG00000155893,3,3,5,3,4,1
ENSG00000094880,252,173,214,125,192,146
ENSG00000112299,0,0,0,0,0,0
ENSG00000111052,6,7,5,6,18,7
ENSG00000064607,68,77,75,41,47,35
ENSG00000023445,23,21,21,10,11,11
ENSG00000166313,2,2,0,0,2,2
ENSG00000121101,141,75,108,58,84,99
ENSG00000266074,4,2,4,5,1,3
ENSG00000169330,6,4,9,9,9,7
ENSG00000111012,5,4,7,1,5,3
ENSG00000019186,0,1,1,0,2,0
ENSG00000095596,0,0,6,0,2,0
ENSG00000101892,0,0,0,0,0,0
ENSG00000179151,29,33,22,20,40,37
ENSG00000119328,117,140,138,90,124,86
ENSG00000116981,0,0,0,0,0,0
ENSG00000101695,0,3,1,0,0,0
ENSG00000135870,400,312,454,243,381,302
ENSG00000008324,39,51,56,31,26,26
ENSG00000137876,225,155,116,138,160,100
ENSG00000185222,0,0,0,0,0,0
ENSG00000113851,10,13,12,11,6,5
ENSG00000176946,28,31,19,27,20,27
ENSG00000119929,137,96,92,89,132,94
ENSG00000111554,3,3,7,0,4,0
ENSG00000170915,11,17,27,19,18,12
ENSG00000162980,486,272,374,229,422,260
ENSG00000011114,84,50,82,37,58,43
ENSG00000197430,0,0,1,1,0,0
ENSG00000172733,0,0,0,0,0,0
ENSG00000170634,65,49,37,50,52,37
ENSG00000156928,403,298,387,310,405,232
ENSG00000164849,6,1,15,11,15,6
ENSG00000178695,1,1,1,0,0,1
ENSG00000152240,28,42,30,10,28,20
ENSG00000164430,21,14,30,8,18,9
ENSG00000168140,2,2,1,1,2,3
ENSG00000170373,1,0,0,0,0,0
ENSG00000151611,9,8,11,7,10,10
ENSG00000183617,31,22,25,26,32,25
ENSG00000186930,0,0,0,0,0,0
ENSG00000186971,0,0,0,0,0,0
ENSG00000184724,0,0,0,0,0,0
ENSG00000135919,6,5,5,7,7,3
ENSG00000178243,0,0,0,0,0,0
ENSG00000224982,0,1,0,0,0,0
ENSG00000222009,0,1,0,0,1,1
ENSG00000267698,2,3,3,0,1,8
ENSG00000160145,0,3,1,2,0,2
ENSG00000155090,385,323,482,260,392,184
ENSG00000182901,0,0,0,0,0,0
ENSG00000090104,0,0,0,0,0,0
ENSG00000172818,153,166,199,141,221,118
ENSG00000112486,0,0,0,1,0,0
ENSG00000143333,23,19,22,16,16,11
ENSG00000135185,73,81,60,56,62,50
ENSG00000162897,0,0,0,0,0,0
ENSG00000205784,0,0,0,0,0,0
ENSG00000205186,0,0,0,0,0,0
ENSG00000236980,0,0,0,0,0,0
ENSG00000176797,0,0,0,0,0,0
ENSG00000143793,9,11,8,7,10,13
ENSG00000244482,0,0,0,0,0,0
ENSG00000170236,12,6,9,5,19,8
ENSG00000116688,426,366,314,285,431,293
ENSG00000272674,64,54,62,32,39,34
ENSG00000154319,2,6,6,3,7,1
ENSG00000100307,11,5,10,9,8,7
ENSG00000197471,0,0,0,0,0,0
ENSG00000274290,17,16,13,7,9,6
ENSG00000275714,21,13,19,7,7,4
ENSG00000101440,0,0,0,0,0,0
ENSG00000121274,55,54,28,40,47,30
ENSG00000116133,431,416,486,297,397,320
ENSG00000070961,341,268,317,190,351,209
ENSG00000138379,0,0,1,0,0,0
ENSG00000173726,110,106,65,97,141,84
ENSG00000146383,0,0,0,0,0,0
ENSG00000130175,244,364,117,254,292,216
ENSG00000141448,89,48,76,76,124,96
ENSG00000176692,0,0,0,0,1,0
ENSG00000176678,0,0,0,0,0,0
ENSG00000075426,43,26,23,6,27,18
ENSG00000106346,201,158,150,125,230,141
ENSG00000183579,63,39,67,24,31,34
ENSG00000140043,46,50,76,27,37,26
ENSG00000139988,0,0,0,0,1,1
ENSG00000171823,8,3,3,4,0,2
ENSG00000164338,1,0,0,1,0,3
ENSG00000146090,0,1,0,1,0,0
ENSG00000103061,275,237,160,188,260,210
ENSG00000164520,0,0,0,0,0,0
ENSG00000011426,128,106,109,24,50,24
ENSG00000111726,52,78,26,47,63,42
ENSG00000130173,0,0,0,0,0,0
ENSG00000038002,210,176,240,143,196,140
ENSG00000124226,548,445,549,338,427,314
ENSG00000198055,15,25,9,14,19,18
ENSG00000147439,3,5,3,7,2,1
ENSG00000100201,670,640,754,345,602,487
ENSG00000184277,0,4,0,1,3,1
ENSG00000183598,166,190,136,104,88,103
ENSG00000134255,13,14,16,14,20,7
ENSG00000078747,340,351,459,161,308,214
ENSG00000204687,0,0,0,0,0,0
ENSG00000135842,2,2,3,1,1,1
ENSG00000153487,149,121,118,124,139,109
ENSG00000164485,1,1,2,3,2,1
ENSG00000104983,47,45,59,41,66,33
ENSG00000184005,0,0,0,0,0,0
ENSG00000089006,113,76,125,62,56,37
ENSG00000086717,0,0,1,0,0,0
ENSG00000129696,99,100,84,86,88,74
ENSG00000277656,398,269,408,294,414,247
ENSG00000111319,7,8,10,4,6,7
ENSG00000233608,1,0,0,2,0,0
ENSG00000135953,71,61,81,49,51,26
ENSG00000163793,1,1,2,0,3,0
ENSG00000120658,0,0,0,0,0,1
ENSG00000070476,75,131,97,63,71,58
ENSG00000173175,1,3,3,2,2,2
ENSG00000070669,154,154,125,110,101,76
ENSG00000279961,0,0,0,0,0,0
ENSG00000181718,0,0,0,0,0,0
ENSG00000172489,0,0,0,0,0,0
ENSG00000255012,0,0,0,0,0,0
ENSG00000174937,0,0,0,0,0,0
ENSG00000150269,0,0,0,0,0,0
ENSG00000166439,124,73,80,64,104,70
ENSG00000221946,0,0,0,0,0,1
ENSG00000175879,16,14,21,8,16,7
ENSG00000197093,2,1,1,0,2,0
ENSG00000123612,0,1,0,0,1,0
ENSG00000102575,4,5,4,2,1,2
ENSG00000152642,264,313,237,150,212,200
ENSG00000050426,94,131,110,58,45,54
ENSG00000101222,3,6,5,6,4,6
ENSG00000164402,38,66,26,48,57,52
ENSG00000143344,0,1,0,0,1,2
ENSG00000101825,1,0,0,1,0,0
ENSG00000166922,0,0,0,0,0,1
ENSG00000050405,47,40,15,34,64,37
ENSG00000170777,0,0,0,0,3,0
ENSG00000154493,0,0,0,0,0,0
ENSG00000214511,1,0,1,1,0,0
ENSG00000152359,55,43,30,25,29,28
ENSG00000221996,0,0,0,0,0,0
ENSG00000171944,0,1,0,0,0,2
ENSG00000205409,0,0,0,0,0,0
ENSG00000180974,0,0,0,0,0,0
ENSG00000176787,0,0,0,0,0,0
ENSG00000198794,18,13,13,13,12,7
ENSG00000232268,0,0,0,0,0,0
ENSG00000183269,0,0,0,0,0,0
ENSG00000147394,13,13,9,3,1,0
ENSG00000163141,5,2,9,1,8,3
ENSG00000139648,0,0,0,0,0,0
ENSG00000277556,0,0,0,0,0,0
ENSG00000162073,11,15,27,12,15,7
ENSG00000139971,0,0,0,0,0,0
ENSG00000181218,52,68,56,55,61,62
ENSG00000161405,0,1,0,0,0,1
ENSG00000068912,569,323,423,313,501,303
ENSG00000111269,145,104,133,83,116,77
ENSG00000213145,36,44,41,31,41,15
ENSG00000124207,920,573,698,471,689,420
ENSG00000163683,3524,2930,3347,2155,3188,2131
ENSG00000170445,359,361,293,219,333,220
ENSG00000162545,32,42,20,21,36,36
ENSG00000021300,35,30,43,37,24,17
ENSG00000166927,0,0,0,0,0,0
ENSG00000144867,322,339,336,213,296,197
ENSG00000206102,0,0,0,0,0,0
ENSG00000166928,0,1,0,0,0,0
ENSG00000170854,87,138,94,69,121,78
ENSG00000167987,147,136,166,100,129,78
ENSG00000115275,48,76,71,24,27,46
ENSG00000139354,61,21,36,17,31,18
ENSG00000179915,0,0,0,0,4,0
ENSG00000122970,111,108,122,73,91,62
ENSG00000188100,0,2,0,0,1,2
ENSG00000108405,0,0,0,0,0,1
ENSG00000089558,0,0,0,0,0,0
ENSG00000169908,2,1,0,0,3,2
ENSG00000186977,0,0,0,0,0,0
ENSG00000134532,2,0,0,0,2,0
